ESTADO,MÊS,PRODUTO,REGIÃO,PREÇO PONDERADO POR MÊS,PREÇO MÁXIMO PONDERADO,PREÇO MÍNIMO PONDERADO
SERGIPE,2019-05-31,ETANOL HIDRATADO,NORDESTE,3.807864287077687,3.9603933956862,3.6009125787364002
CEARA,2019-02-28,ÓLEO DIESEL S10,NORDESTE,3.7288649039107638,3.8711999059266233,3.571099986560945
ESPIRITO SANTO,2019-05-31,ÓLEO DIESEL S10,SUDESTE,3.7523173888965804,3.871847016475149,3.6214056486224564
PIAUI,2019-04-30,GLP,NORDESTE,67.75625428571428,68.41714285714286,66.2
RONDONIA,2019-08-31,ETANOL HIDRATADO,NORTE,3.88024,4.12944,3.6792800000000003
AMAPA,2018-12-31,GASOLINA COMUM,NORTE,3.9241724137931033,4.481896551724138,3.7674137931034486
GOIAS,2019-08-31,ÓLEO DIESEL S10,CENTRO OESTE,3.647680232558139,3.8216802325581396,3.486936046511628
MATO GROSSO,2019-06-30,GLP,CENTRO OESTE,96.11833578947369,105.76689824561403,91.3421052631579
MINAS GERAIS,2018-12-31,GASOLINA COMUM,SUDESTE,4.651689419795219,4.797249146757677,4.540933447098976
PARAIBA,2019-08-31,ÓLEO DIESEL,NORDESTE,3.52765,3.6011499999999996,3.45975
RIO GRANDE DO SUL,2019-01-31,ETANOL HIDRATADO,SUL,4.000434157706093,4.177818100358423,3.866016630824372
SANTA CATARINA,2019-04-30,GNV,SUL,2.772767948717948,2.799409935897436,2.7477198717948714
SERGIPE,2019-04-30,GNV,NORDESTE,3.6785260869565217,3.746944927536232,3.5314637681159415
AMAPA,2019-01-31,GLP,NORTE,77.49669032258065,80.86451612903225,73.73548387096774
DISTRITO FEDERAL,2019-03-31,GASOLINA COMUM,CENTRO OESTE,4.248516129032258,4.588225806451613,3.9790645161290326
PARAIBA,2019-05-31,GLP,NORDESTE,68.26790668202766,69.68490783410138,66.26152073732719
PIAUI,2019-07-31,GASOLINA COMUM,NORDESTE,4.490864227250843,4.66164708714492,4.407317766008666
TOCANTINS,2019-04-30,ÓLEO DIESEL S10,NORTE,3.6129749999999996,3.966680952380952,3.4159605654761904
ALAGOAS,2019-06-30,ETANOL HIDRATADO,NORDESTE,3.772798577235772,4.017644105691057,3.5706796747967484
AMAZONAS,2018-12-31,GLP,NORTE,74.88419642857143,78.39285714285714,71.375
BAHIA,2019-03-31,ETANOL HIDRATADO,NORDESTE,3.442663176378772,3.6066750780437054,3.249332628772113
MARANHAO,2019-03-31,GNV,NORDESTE,1.6253548387096775,1.6253548387096775,1.6253548387096775
PARAIBA,2019-01-31,ÓLEO DIESEL,NORDESTE,3.5584874269748537,3.698741427482855,3.4392727965455934
PARAIBA,2019-02-28,GASOLINA COMUM,NORDESTE,4.039208616780046,4.208006802721089,3.9361133786848073
SANTA CATARINA,2019-01-31,GNV,SUL,2.6994760508308895,2.719476376669925,2.6772463343108504
ACRE,2019-06-30,GLP,NORTE,79.84603333333334,87.12658227848101,76.02911392405063
AMAZONAS,2019-03-31,ÓLEO DIESEL S10,NORTE,3.8276435847683725,4.008089983022071,3.707555178268251
ESPIRITO SANTO,2019-02-28,GNV,SUDESTE,2.4299478571428574,2.439024285714286,2.426274285714286
MARANHAO,2019-05-31,ÓLEO DIESEL,NORDESTE,3.7030569663692514,3.801616906886296,3.6064297643559824
PARAIBA,2019-04-30,GASOLINA COMUM,NORDESTE,4.2314,4.373574193548388,4.132459139784945
PERNAMBUCO,2019-01-31,GLP,NORDESTE,65.95722228739002,69.0381622678397,64.80801564027371
RIO DE JANEIRO,2019-01-31,ETANOL HIDRATADO,SUDESTE,3.578660884364362,3.9823350248259057,3.1670353495924806
ACRE,2019-03-31,ÓLEO DIESEL S10,NORTE,4.4799575551782675,4.761714770797963,4.326383701188455
MATO GROSSO,2018-12-31,ÓLEO DIESEL,CENTRO OESTE,3.9156179775280897,4.069,3.687876404494382
MATO GROSSO,2019-02-28,ÓLEO DIESEL S10,CENTRO OESTE,3.9162728009509404,4.127929381888913,3.693253944240329
RIO GRANDE DO NORTE,2019-04-30,ÓLEO DIESEL,NORDESTE,3.685820869565218,3.7731797101449276,3.578771014492754
RIO GRANDE DO NORTE,2019-07-31,GNV,NORDESTE,3.5366136900078677,3.560047206923682,3.5126640440597954
SANTA CATARINA,2019-04-30,GASOLINA COMUM,SUL,4.213585604860011,4.342006233491812,4.092196328578975
ACRE,2019-03-31,GASOLINA COMUM,NORTE,4.829050454921423,5.004028122415219,4.634805624483044
CEARA,2019-03-31,ETANOL HIDRATADO,NORDESTE,3.6369689941472707,3.7484824282019873,3.4996740438274134
ESPIRITO SANTO,2019-07-31,ÓLEO DIESEL S10,SUDESTE,3.645766624221845,3.7720563101301643,3.510427490096208
PERNAMBUCO,2019-05-31,GNV,NORDESTE,2.254956107879429,2.2559079851930193,2.2539471179270225
RIO DE JANEIRO,2018-12-31,ETANOL HIDRATADO,SUDESTE,3.413421307506053,3.7622493946731232,3.0962009685230028
ACRE,2019-01-31,ETANOL HIDRATADO,NORTE,4.075893057503506,4.239793127629734,4.020319074333801
ALAGOAS,2018-12-31,ÓLEO DIESEL S10,NORDESTE,3.826425531914894,3.9717021276595745,3.6863191489361697
PARA,2019-03-31,ÓLEO DIESEL S10,NORTE,3.864170535011802,4.0828497246262785,3.683877655389457
RIO GRANDE DO NORTE,2018-12-31,ETANOL HIDRATADO,NORDESTE,3.30845,3.4181833333333334,3.121666666666667
SANTA CATARINA,2019-06-30,GNV,SUL,2.77517694235589,2.822368922305764,2.7392037593984964
TOCANTINS,2019-05-31,GLP,NORTE,80.17278315820413,84.75023881255052,73.02718789036666
ACRE,2019-02-28,GASOLINA COMUM,NORTE,4.73747619047619,4.8735412087912096,4.606978021978023
AMAZONAS,2019-07-31,ÓLEO DIESEL S10,NORTE,3.927220791542423,4.051948495527244,3.808225128761182
BAHIA,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.6683528151469855,3.8748218734429503,3.5127124564025913
DISTRITO FEDERAL,2019-05-31,ETANOL HIDRATADO,CENTRO OESTE,3.37041935483871,3.6989999999999994,3.1570645161290316
MINAS GERAIS,2019-04-30,ÓLEO DIESEL,SUDESTE,3.6372692293906805,3.794515788530467,3.5167481182795695
PARA,2019-03-31,GASOLINA COMUM,NORTE,4.512458822442,4.695855531934559,4.374703484610408
PIAUI,2019-01-31,GLP,NORDESTE,65.94084055299538,68.72903225806452,63.474755760368666
PIAUI,2019-02-28,GASOLINA COMUM,NORDESTE,4.315724789915967,4.507106092436975,4.213884453781512
RIO GRANDE DO SUL,2019-02-28,GNV,SUL,3.223937074829932,3.245816609977324,3.2016213151927437
SAO PAULO,2019-06-30,ÓLEO DIESEL S10,SUDESTE,3.6118894022448456,3.8625057339249973,3.3992646784999585
TOCANTINS,2019-02-28,ÓLEO DIESEL S10,NORTE,3.5424183215887255,3.9834599615631006,3.3144007046764896
ESPIRITO SANTO,2019-05-31,ÓLEO DIESEL,SUDESTE,3.668914562211982,3.770049216589862,3.5670913364055297
ESPIRITO SANTO,2019-08-31,GNV,SUDESTE,3.3538,3.3554,3.3518
ESPIRITO SANTO,2019-08-31,ÓLEO DIESEL,SUDESTE,3.5172467532467535,3.632272727272727,3.413272727272727
RIO DE JANEIRO,2019-05-31,GASOLINA COMUM,SUDESTE,5.016896570847583,5.261423082848074,4.796459700526852
RIO GRANDE DO SUL,2019-06-30,ETANOL HIDRATADO,SUL,4.1744743710691825,4.386041792452831,3.9884895283018875
AMAZONAS,2019-03-31,GASOLINA COMUM,NORTE,4.240932088285229,4.464302280947811,4.021625525946704
AMAZONAS,2019-04-30,ETANOL HIDRATADO,NORTE,3.3365047619047625,3.5639506172839512,3.1911816578483254
CEARA,2018-12-31,GNV,NORDESTE,3.3760666666666665,3.3976666666666664,3.3504666666666663
DISTRITO FEDERAL,2019-04-30,GASOLINA COMUM,CENTRO OESTE,4.367633333333334,4.595466666666667,4.098333333333334
DISTRITO FEDERAL,2019-07-31,GASOLINA COMUM,CENTRO OESTE,4.196322580645161,4.568032258064517,3.9673870967741935
MATO GROSSO DO SUL,2018-12-31,ÓLEO DIESEL S10,CENTRO OESTE,3.596828571428571,3.8362142857142856,3.3993
MINAS GERAIS,2019-05-31,ÓLEO DIESEL S10,SUDESTE,3.817275965587691,4.011273880835567,3.674880738280219
PARA,2019-04-30,ÓLEO DIESEL S10,NORTE,3.9065153459119504,4.10170534591195,3.7267593710691833
BAHIA,2019-08-31,ÓLEO DIESEL S10,NORDESTE,3.635179389312976,3.843763358778626,3.4338053435114513
MARANHAO,2018-12-31,GASOLINA COMUM,NORDESTE,4.205121951219513,4.310658536585366,4.102699186991869
PARAIBA,2019-01-31,ÓLEO DIESEL S10,NORDESTE,3.58300633640553,3.761611059907834,3.43294965437788
PERNAMBUCO,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.5703426481909166,3.7002648190916094,3.448635873749038
RIO DE JANEIRO,2018-12-31,GNV,SUDESTE,3.1545245901639345,3.3014918032786897,3.049647540983607
RIO GRANDE DO SUL,2019-03-31,ÓLEO DIESEL S10,SUL,3.559910457324887,3.7175256306982543,3.4059975467760246
RORAIMA,2019-03-31,ETANOL HIDRATADO,NORTE,3.7140000000000004,3.7935483870967737,3.6435483870967738
RORAIMA,2019-04-30,ETANOL HIDRATADO,NORTE,3.7236666666666665,3.777,3.6726666666666663
SANTA CATARINA,2019-02-28,ÓLEO DIESEL,SUL,3.3070276750142287,3.428180421172453,3.1945070432555496
SANTA CATARINA,2019-04-30,GLP,SUL,70.10229143239626,73.4000669344043,67.484906291834
SANTA CATARINA,2019-04-30,ÓLEO DIESEL,SUL,3.4643289040317997,3.5956734809767177,3.361357524134015
PARANA,2019-08-31,GASOLINA COMUM,SUL,4.154849315068493,4.378819178082193,4.009457534246574
RONDONIA,2019-07-31,GNV,NORTE,0.4992258064516129,0.4992258064516129,0.4992258064516129
BAHIA,2019-04-30,ETANOL HIDRATADO,NORDESTE,3.4814284129864896,3.657719883040936,3.289012986489212
GOIAS,2019-06-30,ÓLEO DIESEL,CENTRO OESTE,3.6519915522703275,3.7935069693769807,3.5163650123196057
RIO DE JANEIRO,2019-08-31,ÓLEO DIESEL,SUDESTE,3.5090761421319794,3.6857309644670058,3.3587055837563438
TOCANTINS,2019-02-28,GLP,NORTE,76.21688068181818,86.64975649350649,70.9310064935065
ALAGOAS,2019-04-30,ÓLEO DIESEL,NORDESTE,3.772009259259259,3.950828518518519,3.615278148148148
ALAGOAS,2019-08-31,GLP,NORDESTE,64.23076923076923,66.34615384615384,60.38461538461539
DISTRITO FEDERAL,2019-01-31,GASOLINA COMUM,CENTRO OESTE,4.155516129032258,4.627225806451612,3.905451612903226
DISTRITO FEDERAL,2019-03-31,GLP,CENTRO OESTE,73.2894193548387,95.0,65.0
ESPIRITO SANTO,2019-07-31,ETANOL HIDRATADO,SUDESTE,3.610279429150481,3.7846657659179193,3.4254842931937173
MATO GROSSO,2019-02-28,GNV,CENTRO OESTE,0.6605357142857142,0.6605357142857142,0.6605357142857142
RONDONIA,2019-02-28,ÓLEO DIESEL,NORTE,3.7043260439560437,3.8582785714285714,3.5550368131868133
AMAPA,2019-04-30,ÓLEO DIESEL,NORTE,4.166868115942028,4.542405797101449,3.9361739130434783
BAHIA,2018-12-31,ÓLEO DIESEL S10,NORDESTE,3.5747470817120623,3.79572373540856,3.381976653696498
CEARA,2019-08-31,ÓLEO DIESEL S10,NORDESTE,3.777481308411215,3.9085280373831774,3.6612943925233647
MARANHAO,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.708427700348432,3.814667479674797,3.571055923344948
PARANA,2018-12-31,GLP,SUL,70.26852853598015,75.22084367245657,64.91712158808933
RORAIMA,2019-07-31,ETANOL HIDRATADO,NORTE,3.7286129032258066,3.798064516129032,3.6899999999999995
SANTA CATARINA,2019-08-31,GASOLINA COMUM,SUL,3.952579365079365,4.115507936507937,3.842166666666667
SERGIPE,2019-05-31,ÓLEO DIESEL,NORDESTE,3.5777104578563996,3.6820288761706554,3.470107960457856
TOCANTINS,2019-06-30,ETANOL HIDRATADO,NORTE,3.75934901065449,4.043182648401827,3.538594520547945
GOIAS,2019-01-31,GASOLINA COMUM,CENTRO OESTE,4.401469302809574,4.60774182298844,4.243231093736817
GOIAS,2019-06-30,ETANOL HIDRATADO,CENTRO OESTE,2.9232301994301992,3.0791088319088322,2.803005698005698
PARANA,2019-04-30,GNV,SUL,1.6977666666666669,1.7196508771929824,1.6622877192982457
SAO PAULO,2019-06-30,GNV,SUDESTE,2.7143715686274508,2.788962009803921,2.649060294117646
SERGIPE,2019-02-28,GNV,NORDESTE,3.2964285714285717,3.2995021008403365,3.2928844537815127
AMAZONAS,2019-07-31,GASOLINA COMUM,NORTE,4.552558992487849,4.632809102960672,4.479908528501988
GOIAS,2019-01-31,ETANOL HIDRATADO,CENTRO OESTE,3.007942532548304,3.142727008873041,2.893839317798602
MATO GROSSO DO SUL,2019-07-31,ÓLEO DIESEL S10,CENTRO OESTE,3.7045654273737925,3.8983073628576634,3.5529599052305443
SAO PAULO,2018-12-31,GNV,SUDESTE,2.5333414634146347,2.6032926829268295,2.473512195121952
ALAGOAS,2019-01-31,GASOLINA COMUM,NORDESTE,4.524171703452178,4.8347704584040745,4.333565478211658
ALAGOAS,2019-03-31,ETANOL HIDRATADO,NORDESTE,3.4437720031859818,3.6552058940661087,3.2655223018717643
ALAGOAS,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.7769390957778057,3.9339079586498937,3.6560403537177733
ESPIRITO SANTO,2019-02-28,ÓLEO DIESEL S10,SUDESTE,3.514027413950655,3.678113387145903,3.3858372677429176
MATO GROSSO,2019-05-31,ETANOL HIDRATADO,CENTRO OESTE,2.7091545480237396,2.887107634543179,2.5520318947070932
MATO GROSSO DO SUL,2019-01-31,GNV,CENTRO OESTE,2.761897177419354,2.7824334677419356,2.735461693548387
PARA,2019-04-30,ETANOL HIDRATADO,NORTE,3.818454761904762,3.9707719887955184,3.67540056022409
RIO DE JANEIRO,2019-02-28,ÓLEO DIESEL S10,SUDESTE,3.626460155490768,3.8857827104867924,3.4054394160261516
SANTA CATARINA,2019-01-31,ÓLEO DIESEL S10,SUL,3.448532012288786,3.6661126574500758,3.241426666666668
SANTA CATARINA,2019-06-30,ÓLEO DIESEL,SUL,3.508188800424629,3.624686995753716,3.4073881634819534
SERGIPE,2019-04-30,ÓLEO DIESEL,NORDESTE,3.405375574712643,3.5295732758620693,3.3050511494252874
TOCANTINS,2019-03-31,GASOLINA COMUM,NORTE,4.456373772791023,4.7603450210378675,4.272983870967742
BAHIA,2019-04-30,ÓLEO DIESEL,NORDESTE,3.5818448947533774,3.7385448633364735,3.444522117499214
ESPIRITO SANTO,2019-07-31,GASOLINA COMUM,SUDESTE,4.380787218711895,4.527688726305287,4.278806119055536
GOIAS,2018-12-31,GLP,CENTRO OESTE,71.77974641148325,75.49760765550239,68.55502392344498
MATO GROSSO DO SUL,2019-06-30,ÓLEO DIESEL S10,CENTRO OESTE,3.7901077339520497,3.9658292343387473,3.6085088167053363
PIAUI,2019-08-31,ÓLEO DIESEL,NORDESTE,3.657138888888889,3.7686944444444443,3.5204166666666663
SAO PAULO,2019-07-31,ETANOL HIDRATADO,SUDESTE,2.562807622800147,2.85229430539289,2.388152079826881
AMAZONAS,2019-05-31,GASOLINA COMUM,NORTE,4.397717142095441,4.619897538434195,4.26175544299298
MATO GROSSO,2019-03-31,GLP,CENTRO OESTE,95.74639966044141,104.74517826825128,89.2037351443124
PARAIBA,2019-03-31,ETANOL HIDRATADO,NORDESTE,3.088565217391304,3.309581872370267,2.9237028401122016
PARANA,2019-06-30,ÓLEO DIESEL,SUL,3.418882335727589,3.559026389997339,3.2949239957435488
SERGIPE,2019-06-30,GASOLINA COMUM,NORDESTE,4.478942635658915,4.630536434108527,4.395807751937984
CEARA,2019-08-31,ÓLEO DIESEL,NORDESTE,3.743679245283019,3.841735849056604,3.676792452830189
ESPIRITO SANTO,2019-05-31,GLP,SUDESTE,64.70794698457223,68.56734922861149,60.614754558204766
PARAIBA,2019-03-31,GNV,NORDESTE,3.5346157082748944,3.546615708274895,3.5191430575035065
PERNAMBUCO,2019-07-31,GLP,NORDESTE,66.44852864125122,69.57771260997067,64.74565004887586
PERNAMBUCO,2019-08-31,ÓLEO DIESEL S10,NORDESTE,3.4649329608938544,3.628256983240223,3.3449776536312856
SERGIPE,2018-12-31,GLP,NORDESTE,69.11515384615385,73.1923076923077,65.96153846153845
TOCANTINS,2019-02-28,ETANOL HIDRATADO,NORTE,3.682659327323162,3.851479889042996,3.4801737170596394
CEARA,2019-07-31,ÓLEO DIESEL,NORDESTE,3.7408503491852345,3.818479880279348,3.67331493182574
ESPIRITO SANTO,2019-06-30,ÓLEO DIESEL S10,SUDESTE,3.6983631294964026,3.8080907673860915,3.558479856115108
MARANHAO,2019-07-31,GASOLINA COMUM,NORDESTE,4.449054652092775,4.592092508664356,4.353651292988536
SAO PAULO,2019-05-31,ETANOL HIDRATADO,SUDESTE,2.828137938525035,3.078514290369129,2.624205026455027
SAO PAULO,2019-08-31,ÓLEO DIESEL,SUDESTE,3.4269680715197968,3.6223435504469985,3.2502107279693484
ACRE,2019-02-28,ETANOL HIDRATADO,NORTE,4.031887362637363,4.217692307692308,3.828131868131868
ALAGOAS,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.8175196347031966,3.9617579908675804,3.662632572298326
BAHIA,2019-01-31,GNV,NORDESTE,2.930734845799362,3.011875221552641,2.88007089684509
DISTRITO FEDERAL,2019-02-28,ÓLEO DIESEL S10,CENTRO OESTE,3.798035714285714,3.99675,3.5373571428571426
MATO GROSSO DO SUL,2019-05-31,GASOLINA COMUM,CENTRO OESTE,4.412832912145087,4.561316634458153,4.2767397056637435
PERNAMBUCO,2019-06-30,GASOLINA COMUM,NORDESTE,4.514403848379629,4.646735734953704,4.423411863425927
RIO DE JANEIRO,2019-07-31,ÓLEO DIESEL,SUDESTE,3.5248922844746273,3.6906411683330185,3.3766575488901456
RIO GRANDE DO NORTE,2018-12-31,GNV,NORDESTE,3.475,3.5380000000000003,3.4261
TOCANTINS,2019-05-31,ÓLEO DIESEL,NORTE,3.622522703924388,3.8753577152249843,3.426238750770495
AMAZONAS,2019-08-31,ÓLEO DIESEL,NORTE,3.7794883720930237,3.890372093023256,3.6633953488372097
DISTRITO FEDERAL,2019-05-31,GLP,CENTRO OESTE,73.452,95.0,65.0
MARANHAO,2019-08-31,ÓLEO DIESEL,NORDESTE,3.64314,3.7749800000000002,3.526159999999999
MATO GROSSO,2019-03-31,ETANOL HIDRATADO,CENTRO OESTE,2.652860798706983,2.7987139874739038,2.500177991783959
PERNAMBUCO,2018-12-31,GLP,NORDESTE,65.93934545454546,68.9030303030303,64.32727272727273
RONDONIA,2019-06-30,ETANOL HIDRATADO,NORTE,3.959323699421965,4.192126011560694,3.789801541425819
ACRE,2019-08-31,GLP,NORTE,79.03685185185185,83.66666666666666,76.85185185185185
ALAGOAS,2018-12-31,GASOLINA COMUM,NORDESTE,4.631379310344828,4.918913793103448,4.481982758620689
AMAPA,2019-01-31,ÓLEO DIESEL,NORTE,4.016859083191851,4.197631578947369,3.7665534804753817
CEARA,2019-02-28,GLP,NORDESTE,72.84754211332313,76.61452636184642,68.5790855392693
DISTRITO FEDERAL,2019-02-28,ETANOL HIDRATADO,CENTRO OESTE,3.17225,3.4818571428571428,2.9321071428571432
ESPIRITO SANTO,2019-05-31,GNV,SUDESTE,2.791766308243727,2.8067397849462363,2.7853885304659496
MINAS GERAIS,2019-03-31,GNV,SUDESTE,2.8934465195246175,2.894567062818336,2.8923259762308997
SERGIPE,2019-03-31,ÓLEO DIESEL,NORDESTE,3.5499019945826156,3.691049002708692,3.4356247229746364
TOCANTINS,2019-08-31,ÓLEO DIESEL S10,NORTE,3.5973111111111113,4.013088888888889,3.3503333333333334
ACRE,2019-08-31,ETANOL HIDRATADO,NORTE,3.883,4.19,3.69
MARANHAO,2019-01-31,ETANOL HIDRATADO,NORDESTE,3.628820011418783,3.7843295746502994,3.4785523836711385
PERNAMBUCO,2019-08-31,GASOLINA COMUM,NORDESTE,4.343376963350784,4.507282722513089,4.19562827225131
SAO PAULO,2019-03-31,GLP,SUDESTE,67.40725927062283,73.3226207429194,61.85208444862936
SAO PAULO,2019-03-31,ÓLEO DIESEL S10,SUDESTE,3.5325066712150615,3.7726184380530023,3.317119659723258
ALAGOAS,2019-01-31,ÓLEO DIESEL S10,NORDESTE,3.796497737556561,3.960512771858123,3.6256545029922638
BAHIA,2019-06-30,ETANOL HIDRATADO,NORDESTE,3.48871193456852,3.690874428309131,3.306189601068269
ESPIRITO SANTO,2019-07-31,GLP,SUDESTE,65.35691472650771,69.38934081346424,61.50002805049088
RIO DE JANEIRO,2019-03-31,GASOLINA COMUM,SUDESTE,4.797828012569743,5.043469492721093,4.574377271852754
RORAIMA,2019-01-31,GASOLINA COMUM,NORTE,3.955064516129032,3.9822580645161296,3.942258064516129
RORAIMA,2019-05-31,GASOLINA COMUM,NORTE,4.39041935483871,4.448064516129032,4.3509677419354835
SANTA CATARINA,2019-02-28,GNV,SUL,2.811021662763466,2.85815925058548,2.758071721311475
SAO PAULO,2019-07-31,ÓLEO DIESEL S10,SUDESTE,3.561322231389482,3.819795356417952,3.3272212408193838
ACRE,2019-06-30,ETANOL HIDRATADO,NORTE,3.978985714285714,4.215,3.744642857142858
MARANHAO,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.6348228359248096,3.7610782548155024,3.5027610582501745
MATO GROSSO DO SUL,2019-02-28,ÓLEO DIESEL S10,CENTRO OESTE,3.627421067629179,3.8009236322188453,3.43223907674772
MATO GROSSO DO SUL,2019-03-31,ETANOL HIDRATADO,CENTRO OESTE,3.4127829565659127,3.5611715773431545,3.2714784099568197
PARAIBA,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.5704189882697945,3.7526858504398826,3.4498977272727274
PIAUI,2019-04-30,ÓLEO DIESEL,NORDESTE,3.6669317375886523,3.732917730496454,3.585367021276596
PIAUI,2019-06-30,GLP,NORDESTE,68.07257714285714,68.55238095238096,66.42857142857144
RIO DE JANEIRO,2019-03-31,ETANOL HIDRATADO,SUDESTE,3.842128364036582,4.242226278137366,3.416874990173214
RIO GRANDE DO NORTE,2019-07-31,ÓLEO DIESEL,NORDESTE,3.631509254362771,3.7301745108408246,3.537324167107351
SAO PAULO,2018-12-31,ETANOL HIDRATADO,SUDESTE,2.661432871763996,2.881239012642986,2.4885593016255263
AMAPA,2019-04-30,ÓLEO DIESEL S10,NORTE,4.646436815920398,4.897014925373135,4.406124378109452
BAHIA,2019-03-31,ÓLEO DIESEL,NORDESTE,3.5505813014286436,3.707421172194457,3.4140049724872537
CEARA,2019-06-30,GNV,NORDESTE,3.64026699669967,3.6790066006600655,3.5761115511551154
DISTRITO FEDERAL,2019-08-31,ETANOL HIDRATADO,CENTRO OESTE,3.139,3.599,2.989
PARANA,2019-03-31,GASOLINA COMUM,SUL,4.184806495661238,4.387378213693158,4.032456795924061
RIO GRANDE DO NORTE,2019-08-31,ETANOL HIDRATADO,NORDESTE,3.685067796610169,3.7805593220338984,3.50728813559322
RIO GRANDE DO SUL,2019-08-31,ETANOL HIDRATADO,SUL,4.0570111731843586,4.2497541899441345,3.8962513966480445
DISTRITO FEDERAL,2019-05-31,GNV,CENTRO OESTE,0.42438709677419356,0.42438709677419356,0.42438709677419356
MARANHAO,2018-12-31,ÓLEO DIESEL S10,NORDESTE,3.5560175438596495,3.6810526315789476,3.426868421052632
MARANHAO,2019-08-31,ETANOL HIDRATADO,NORDESTE,3.7069347826086956,3.88404347826087,3.5266304347826085
PARA,2019-04-30,GASOLINA COMUM,NORTE,4.640077090694936,4.783105653710247,4.507267962308599
PARANA,2019-08-31,GLP,SUL,69.9706368159204,75.97960199004977,64.40325870646765
RIO GRANDE DO NORTE,2019-07-31,ÓLEO DIESEL S10,NORDESTE,3.774431937771677,3.88734248455731,3.6761015785861355
RONDONIA,2019-03-31,ETANOL HIDRATADO,NORTE,3.9369985337243403,4.150007624633431,3.710489149560117
ACRE,2019-01-31,ÓLEO DIESEL S10,NORTE,4.463466865357644,4.641896914446003,4.2992917251051885
BAHIA,2019-03-31,GNV,NORDESTE,3.078899332591769,3.182125139043382,3.0148570634037815
DISTRITO FEDERAL,2019-07-31,ÓLEO DIESEL,CENTRO OESTE,3.675258064516129,3.9812580645161293,3.393838709677419
PARA,2019-08-31,ÓLEO DIESEL,NORTE,3.895061538461539,4.022723076923077,3.7572923076923077
PARAIBA,2019-01-31,GLP,NORDESTE,67.61698444700461,69.713133640553,65.68260368663594
PIAUI,2019-06-30,ÓLEO DIESEL S10,NORDESTE,3.781032887700535,3.842151782531194,3.6635302139037424
RONDONIA,2019-07-31,GASOLINA COMUM,NORTE,4.54644433462126,4.807722257165963,4.358138556923353
SERGIPE,2019-07-31,ÓLEO DIESEL,NORDESTE,3.4553638936049804,3.5959301075268817,3.3486844934917936
BAHIA,2019-08-31,ETANOL HIDRATADO,NORDESTE,3.4498430769230755,3.609787692307692,3.2199138461538466
GOIAS,2019-05-31,ÓLEO DIESEL S10,CENTRO OESTE,3.798866274305297,3.944483498472771,3.666231058630708
MARANHAO,2019-01-31,ÓLEO DIESEL S10,NORDESTE,3.560546594982079,3.658227766577061,3.4172249663978493
MINAS GERAIS,2019-06-30,GASOLINA COMUM,SUDESTE,4.805255927396484,4.968525515220267,4.664220429192665
PARAIBA,2019-02-28,ETANOL HIDRATADO,NORDESTE,2.9941454502593112,3.2352962046204623,2.8838077557755772
PARAIBA,2019-05-31,ETANOL HIDRATADO,NORDESTE,3.558897096774194,3.6758947311827956,3.4354765591397847
PERNAMBUCO,2019-06-30,ÓLEO DIESEL S10,NORDESTE,3.570031761308951,3.720621655437921,3.452775360923965
PERNAMBUCO,2019-07-31,ÓLEO DIESEL S10,NORDESTE,3.492020189227446,3.6480423899277357,3.3725894360426136
RIO GRANDE DO NORTE,2018-12-31,GASOLINA COMUM,NORDESTE,4.2473809523809525,4.334095238095238,4.15968253968254
RIO GRANDE DO SUL,2019-03-31,ETANOL HIDRATADO,SUL,4.057347611662531,4.236955241935485,3.8878463399503715
RIO GRANDE DO SUL,2019-04-30,GASOLINA COMUM,SUL,4.696524907407407,4.7865505555555545,4.582876296296297
AMAZONAS,2019-02-28,ÓLEO DIESEL S10,NORTE,3.7538350189633367,3.9506948482932995,3.6358476611883694
MARANHAO,2019-01-31,ÓLEO DIESEL,NORDESTE,3.5280067293313393,3.6195917538987388,3.4254636829737235
MATO GROSSO DO SUL,2019-07-31,GASOLINA COMUM,CENTRO OESTE,4.227566072106262,4.391076963946869,4.12174155597723
RIO DE JANEIRO,2019-04-30,GLP,SUDESTE,64.78518819133032,70.98793721973094,59.78876532137519
RORAIMA,2019-06-30,ÓLEO DIESEL S10,NORTE,3.702333333333333,3.832,3.559
SAO PAULO,2019-01-31,ETANOL HIDRATADO,SUDESTE,2.6436355925624,2.874625759869571,2.459634711385427
SAO PAULO,2019-07-31,GASOLINA COMUM,SUDESTE,4.148625822187252,4.446849114870182,3.9327035759244677
GOIAS,2018-12-31,ETANOL HIDRATADO,CENTRO OESTE,3.0718418803418808,3.1810470085470084,2.9436025641025645
RONDONIA,2019-05-31,ÓLEO DIESEL S10,NORTE,3.9794981054787506,4.159618228366615,3.8301310803891444
TOCANTINS,2019-05-31,GASOLINA COMUM,NORTE,4.687520354979574,4.880453725876883,4.508713903366671
ESPIRITO SANTO,2019-04-30,GLP,SUDESTE,64.40158608695653,68.6700579710145,60.12840579710145
ESPIRITO SANTO,2019-08-31,GASOLINA COMUM,SUDESTE,4.302474137931035,4.42378448275862,4.23651724137931
